GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0006165	nucleoside diphosphate phosphorylation	0.0002168207981957544	0.0002168207981957544	+1	ENO2,AK4,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0001819	positive regulation of cytokine production	0.00022213869543700175	0.00022213869543700175	+1	HILPDA,AKAP12,TSLP,CHI3L1,GAPDH,CLU,CD74,SERPINE1,TYROBP,LAPTM5,HLA-DPA1,FCER1G,CYBA,LAMTOR5,HLA-DPB1,AIF1,B2M,STMP1,BSG,CEBPG,ANXA1
GO:0043687	post-translational protein modification	0.00022213869543700175	0.00022213869543700175	+1	IGFBP3,EPAS1,IGFBP5,STC2,CCN1,FN1,OBSL1,FBXO17,FSTL3,PRSS23,SCG2,SEM1,TIMP1,CALU,SPP1,FAM20C,IGFBP7,RCN1
GO:0046939	nucleotide phosphorylation	0.00023458076791118312	0.00023458076791118312	+1	ENO2,AK4,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0052548	regulation of endopeptidase activity	0.0002448308236415785	0.0002448308236415785	+1	EGLN3,NOL3,CCN1,PERP,GAPDH,CD44,FAM162A,MT3,CCN2,GPI,SERPINE1,LAPTM5,RACK1,LAMTOR5,TIMP1,PDCD5,EFNA3,ANXA2
GO:0009135	purine nucleoside diphosphate metabolic process	0.00026238297719304336	0.00026238297719304336	+1	ENO2,AK4,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0009179	purine ribonucleoside diphosphate metabolic process	0.00026238297719304336	0.00026238297719304336	+1	ENO2,AK4,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0006096	glycolytic process	0.00030106202113325996	0.00030106202113325996	+1	ENO2,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0001765	membrane raft assembly	0.00030375818904953937	0.00030375818904953937	+1	CAV1,S100A10,CAV2,ANXA2
GO:0009185	ribonucleoside diphosphate metabolic process	0.00031214247698774635	0.00031214247698774635	+1	ENO2,AK4,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0006757	ATP generation from ADP	0.00031709660705207744	0.00031709660705207744	+1	ENO2,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM
GO:0097529	myeloid leukocyte migration	0.00031709660705207744	0.00031709660705207744	+1	PRTN3,RARRES2,LGALS3,CD74,SERPINE1,SCG2,FCER1G,EDN2,AIF1,CCN3,CD99,BSG,ANXA1
GO:0045047	protein targeting to ER	0.00039177539640007696	0.00039177539640007696	+1	SEC61G,RPL36,RPS28,RPS4Y1,RPL24,RPLP0,RPL35A,RPL32,RPS15,RPS5
GO:0006091	generation of precursor metabolites and energy	0.0004342874129236784	0.0004342874129236784	+1	ENO2,AK4,BNIP3,PFKP,GAPDH,LOXL2,TPI1,MT3,LDHA,COX7A1,PGK1,PFKFB4,GBE1,NDUFA4L2,GPI,NDUFA5,ENO1,PKM,CYBA,CHCHD2,IMMP2L,PPP1R3C
GO:0061448	connective tissue development	0.0004672223995993887	0.0004672223995993887	+1	LOX,FRZB,CHRDL2,CCN1,CHI3L1,LOXL2,CD44,CCN2,BGN,SLC39A14,PKD1,CCN3,ARRDC3,TIMP1
GO:0006605	protein targeting	0.00047392058662393467	0.00047392058662393467	+1	BNIP3L,SEC61G,CLU,RPL36,LAPTM5,RPS28,RPS4Y1,MTCL1,RPL24,RPLP0,TOMM7,RPL35A,RPL32,TCAF2,PDCD5,IMMP2L,RPS15,RPS5,NACA
GO:0006090	pyruvate metabolic process	0.00048398776359463675	0.00048398776359463675	+1	ENO2,PFKP,GAPDH,TPI1,LDHA,PGK1,PFKFB4,GPI,ENO1,PKM,BSG
GO:0072599	establishment of protein localization to endoplasmic reticulum	0.000492163899193335	0.000492163899193335	+1	SEC61G,RPL36,RPS28,RPS4Y1,RPL24,RPLP0,RPL35A,RPL32,RPS15,RPS5
GO:0060326	cell chemotaxis	0.0005930493717274004	0.0005930493717274004	+1	LOX,FGFR1,RARRES2,LGALS3,CD74,SERPINE1,SCG2,MET,FCER1G,EDN2,AIF1,CCN3,SBDS,BSG,ANXA1
GO:0051216	cartilage development	0.0005930493717274004	0.0005930493717274004	+1	FRZB,CHRDL2,CCN1,CHI3L1,LOXL2,CD44,CCN2,BGN,SLC39A14,PKD1,CCN3,TIMP1
GO:0070972	protein localization to endoplasmic reticulum	0.0006017260212022654	0.0006017260212022654	+1	INSIG2,SEC61G,RPL36,RPS28,RPS4Y1,RPL24,RPLP0,RPL35A,RPL32,RPS15,RPS5
GO:0010038	response to metal ion	0.000628869172330342	0.000628869172330342	+1	CAV1,NDRG1,IGFBP2,BNIP3,LOXL2,MT3,FSTL3,EGFR,MAP1LC3A,GPI,C1QA,PAM,SNCB,B2M,S100A16,BSG,MT1X
GO:0048678	response to axon injury	0.0006389329188042779	0.0006389329188042779	+1	BNIP3,FLNA,TYROBP,GAP43,MAP1B,AIF1,PTPRF,SPP1
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	0.0006709930566968927	0.0006709930566968927	+1	RPL36,RPS28,RPS4Y1,RPL24,RPLP0,RPL35A,RPL32,RPS15,RPS5
GO:0031102	neuron projection regeneration	0.0006897495386983197	0.0006897495386983197	+1	ADM,FLNA,GAP43,MAP1B,PTPRF,GFAP,SPP1
