NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.2	GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.2		103	0.7585763	1.9985425	0.0	0.0	0.0	1356	tags=34%, list=9%, signal=37%	
ENDODERM DEVELOPMENT%GOBP%GO:0007492	ENDODERM DEVELOPMENT%GOBP%GO:0007492		42	0.8146532	1.9983592	0.0	0.0	0.0	750	tags=36%, list=5%, signal=38%	
REGULATION OF OSSIFICATION%GOBP%GO:0030278	REGULATION OF OSSIFICATION%GOBP%GO:0030278		107	0.74082786	1.9967434	0.0	0.0	0.0	1547	tags=45%, list=11%, signal=50%	
SPROUTING ANGIOGENESIS%GOBP%GO:0002040	SPROUTING ANGIOGENESIS%GOBP%GO:0002040		44	0.8103554	1.995002	0.0	0.0	0.0	1315	tags=52%, list=9%, signal=57%	
ENDOCHONDRAL OSSIFICATION WITH SKELETAL DYSPLASIAS%WIKIPATHWAYS_20200810%WP4808%HOMO SAPIENS	ENDOCHONDRAL OSSIFICATION WITH SKELETAL DYSPLASIAS%WIKIPATHWAYS_20200810%WP4808%HOMO SAPIENS		58	0.78177947	1.9930729	0.0	0.0	0.0	1741	tags=48%, list=12%, signal=55%	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423		164	0.69729435	1.9901453	0.0	0.0	0.0	1616	tags=32%, list=11%, signal=35%	
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS		56	0.8058338	1.9895922	0.0	0.0	0.0	1367	tags=45%, list=9%, signal=49%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 73%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 73%381426		85	0.7679244	1.9894798	0.0	0.0	0.0	1649	tags=46%, list=11%, signal=51%	
O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME%R-HSA-5173214.1	O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME%R-HSA-5173214.1		31	0.88052666	1.9894414	0.0	0.0	0.0	898	tags=55%, list=6%, signal=58%	
OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649	OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649		68	0.7969355	1.9893575	0.0	0.0	0.0	949	tags=28%, list=7%, signal=30%	
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754	BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754		39	0.79517937	1.9870851	0.0	0.0	0.0	1612	tags=56%, list=11%, signal=63%	
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		128	0.7230615	1.9864985	0.0	0.0	0.0	2036	tags=43%, list=14%, signal=50%	
NABA_PROTEOGLYCANS%MSIGDB_C2%NABA_PROTEOGLYCANS	NABA_PROTEOGLYCANS%MSIGDB_C2%NABA_PROTEOGLYCANS		23	0.9028517	1.9842472	0.0	0.0	0.0	907	tags=70%, list=6%, signal=74%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		111	0.73783386	1.9834778	0.0	0.0	0.0	1741	tags=45%, list=12%, signal=51%	
A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 73%1971475	A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 73%1971475		22	0.89974743	1.9828529	0.0	0.0	0.0	563	tags=50%, list=4%, signal=52%	
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667		66	0.77109796	1.9811014	0.0	0.0	0.0	2007	tags=58%, list=14%, signal=67%	
PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166	PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166		46	0.82082546	1.9807084	0.0	0.0	0.0	1502	tags=52%, list=10%, signal=58%	
REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0090109	REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0090109		47	0.79112726	1.9782302	0.0	0.0	0.0	1941	tags=55%, list=13%, signal=64%	
REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510	REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510		52	0.81563765	1.977719	0.0	0.0	0.0	1638	tags=52%, list=11%, signal=58%	
ENDODERM FORMATION%GOBP%GO:0001706	ENDODERM FORMATION%GOBP%GO:0001706		38	0.8387718	1.9766933	0.0	0.0	0.0	750	tags=39%, list=5%, signal=42%	
APPENDAGE DEVELOPMENT%GOBP%GO:0048736	APPENDAGE DEVELOPMENT%GOBP%GO:0048736		53	0.774586	1.9760216	0.0	0.0	0.0	2095	tags=49%, list=14%, signal=57%	
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015		81	0.7630697	1.9739419	0.0	0.0	0.0	2114	tags=43%, list=15%, signal=50%	
ECM PROTEOGLYCANS%REACTOME%R-HSA-3000178.3	ECM PROTEOGLYCANS%REACTOME%R-HSA-3000178.3		44	0.8248165	1.9717982	0.0	0.0	0.0	1741	tags=64%, list=12%, signal=72%	
HEART VALVE MORPHOGENESIS%GOBP%GO:0003179	HEART VALVE MORPHOGENESIS%GOBP%GO:0003179		44	0.8051984	1.9714833	0.0	0.0	0.0	1741	tags=52%, list=12%, signal=59%	
ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987	ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987		32	0.85917866	1.9646924	0.0	0.0	0.0	750	tags=41%, list=5%, signal=43%	
DEFECTIVE B3GALTL CAUSES PETERS-PLUS SYNDROME (PPS)%REACTOME DATABASE ID RELEASE 73%5083635	DEFECTIVE B3GALTL CAUSES PETERS-PLUS SYNDROME (PPS)%REACTOME DATABASE ID RELEASE 73%5083635		30	0.8924687	1.9631559	0.0	0.0	0.0	898	tags=57%, list=6%, signal=60%	
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953		54	0.75902313	1.9626966	0.0	0.0	0.0	1702	tags=37%, list=12%, signal=42%	
EYE DEVELOPMENT%GOBP%GO:0001654	EYE DEVELOPMENT%GOBP%GO:0001654		122	0.71962464	1.9625038	0.0	0.0	0.0	1741	tags=36%, list=12%, signal=41%	
FOCAL ADHESION%WIKIPATHWAYS_20200810%WP306%HOMO SAPIENS	FOCAL ADHESION%WIKIPATHWAYS_20200810%WP306%HOMO SAPIENS		176	0.71710473	1.9585191	0.0	0.0	0.0	2160	tags=46%, list=15%, signal=53%	
REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901888	REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901888		74	0.7361638	1.9573562	0.0	0.0	0.0	1941	tags=45%, list=13%, signal=51%	
MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061	MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061		187	0.6998803	1.9571543	0.0	0.0	0.0	1949	tags=38%, list=13%, signal=43%	
FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704	FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704		58	0.7766606	1.9557387	0.0	0.0	0.0	1940	tags=53%, list=13%, signal=61%	
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138		40	0.78725564	1.9516277	0.0	0.0	0.0	1612	tags=55%, list=11%, signal=62%	
ROOF OF MOUTH DEVELOPMENT%GOBP%GO:0060021	ROOF OF MOUTH DEVELOPMENT%GOBP%GO:0060021		32	0.80895853	1.9514954	0.0	0.0	0.0	1810	tags=63%, list=13%, signal=71%	
CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204	CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204		27	0.83809924	1.950529	0.0	0.0	0.0	1502	tags=59%, list=10%, signal=66%	
EPITHELIAL TO MESENCHYMAL TRANSITION IN COLORECTAL CANCER%WIKIPATHWAYS_20200810%WP4239%HOMO SAPIENS	EPITHELIAL TO MESENCHYMAL TRANSITION IN COLORECTAL CANCER%WIKIPATHWAYS_20200810%WP4239%HOMO SAPIENS		137	0.7342468	1.9486353	0.0	0.0	0.0	2110	tags=43%, list=15%, signal=50%	
RESPONSE TO BMP%GOBP%GO:0071772	RESPONSE TO BMP%GOBP%GO:0071772		61	0.7761261	1.9473635	0.0	0.0	0.0	1741	tags=48%, list=12%, signal=54%	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		34	0.8420893	1.9472253	0.0	0.0	0.0	825	tags=50%, list=6%, signal=53%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		86	0.7277799	1.947163	0.0	0.0	0.0	2611	tags=55%, list=18%, signal=66%	
CELLULAR RESPONSE TO BMP STIMULUS%GOBP%GO:0071773	CELLULAR RESPONSE TO BMP STIMULUS%GOBP%GO:0071773		61	0.7761261	1.9471201	0.0	0.0	0.0	1741	tags=48%, list=12%, signal=54%	
MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510	MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510		74	0.76315063	1.9470489	0.0	0.0	0.0	1356	tags=36%, list=9%, signal=40%	
CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279	CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279		50	0.80431294	1.943132	0.0	0.0	0.0	2148	tags=60%, list=15%, signal=70%	
GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006027	GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006027		45	0.79244626	1.9429036	0.0	0.0	0.0	1459	tags=42%, list=10%, signal=47%	
WNT SIGNALING%WIKIPATHWAYS_20200810%WP428%HOMO SAPIENS	WNT SIGNALING%WIKIPATHWAYS_20200810%WP428%HOMO SAPIENS		97	0.733617	1.9426403	0.0	0.0	0.0	2218	tags=43%, list=15%, signal=51%	
NEGATIVE REGULATION OF OSSIFICATION%GOBP%GO:0030279	NEGATIVE REGULATION OF OSSIFICATION%GOBP%GO:0030279		41	0.78191143	1.9419676	0.0	0.0	0.0	1427	tags=46%, list=10%, signal=51%	
ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332	ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332		56	0.73328847	1.9407932	0.0	0.0	0.0	1895	tags=41%, list=13%, signal=47%	
NEPHRON DEVELOPMENT%GOBP%GO:0072006	NEPHRON DEVELOPMENT%GOBP%GO:0072006		61	0.7582341	1.9404681	0.0	0.0	0.0	2232	tags=57%, list=15%, signal=68%	
REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070167	REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070167		63	0.7281284	1.9396324	0.0	0.0	0.0	1542	tags=40%, list=11%, signal=44%	
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 73%1793185	CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 73%1793185		45	0.83497036	1.933556	0.0	0.0	0.0	1459	tags=53%, list=10%, signal=59%	
MUSCLE CONTRACTION%GOBP%GO:0006936	MUSCLE CONTRACTION%GOBP%GO:0006936		127	0.6945712	1.9311126	0.0	0.0	0.0	1551	tags=28%, list=11%, signal=31%	
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717		75	0.7521955	1.9309354	0.0	0.0	0.0	1920	tags=48%, list=13%, signal=55%	
KIDNEY DEVELOPMENT%GOBP%GO:0001822	KIDNEY DEVELOPMENT%GOBP%GO:0001822		107	0.7340718	1.9297254	0.0	0.0	0.0	1741	tags=45%, list=12%, signal=51%	
O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4	O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4		80	0.7528026	1.9295858	0.0	0.0	0.0	1847	tags=40%, list=13%, signal=46%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		49	0.7911922	1.9283761	0.0	0.0	0.0	1741	tags=49%, list=12%, signal=56%	
ARTERY MORPHOGENESIS%GOBP%GO:0048844	ARTERY MORPHOGENESIS%GOBP%GO:0048844		33	0.8149374	1.9271215	0.0	0.0	0.0	2148	tags=76%, list=15%, signal=89%	
TISSUE MIGRATION%GOBP%GO:0090130	TISSUE MIGRATION%GOBP%GO:0090130		63	0.7201843	1.9267459	0.0	0.0	0.0	1518	tags=41%, list=11%, signal=46%	
