NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_95	LGALS9	14417	-11.080127716064453	-0.2518421	Yes	
row_96	HLA-DRA	14422	-11.386918067932129	-0.22801015	Yes	
row_97	IL12RB1	14424	-11.8718900680542	-0.20294215	Yes	
row_98	HLA-A	14426	-11.94275951385498	-0.1777241	Yes	
row_99	IFI30	14428	-12.170169830322266	-0.15202452	Yes	
row_100	HLA-B	14436	-13.214120864868164	-0.12453276	Yes	
row_101	HLA-DPA1	14437	-13.417485237121582	-0.096122384	Yes	
row_102	IRF1	14443	-14.607537269592285	-0.06554075	Yes	
row_103	HLA-F	14445	-15.441123962402344	-0.032915216	Yes	
row_104	GBP4	14446	-15.610898971557617	1.3952513E-4	Yes	
