NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_30	CNOT7	9428	-0.4943222105503082	-0.5732514	No	
row_31	TRIM52	9524	-0.5223091840744019	-0.57816833	No	
row_32	ABCE1	9610	-0.5448637008666992	-0.5823146	No	
row_33	EXOSC4	9617	-0.5476254820823669	-0.58094555	No	
row_34	APOBEC3B	10224	-0.7153292298316956	-0.62084967	No	
row_35	APOBEC3C	10718	-0.862611711025238	-0.6523969	No	
row_36	MICA	10732	-0.8681192398071289	-0.6504697	No	
row_37	TMEM173	10791	-0.8872619867324829	-0.65161663	No	
row_38	RNASE2	10907	-0.9252318739891052	-0.6566125	No	
row_39	STAT2	10940	-0.9333966374397278	-0.6557966	No	
row_40	TRIM56	11022	-0.9669543504714966	-0.65828645	No	
row_41	BCL2	11124	-1.0081356763839722	-0.662036	No	
row_42	TRIM25	11298	-1.0766905546188354	-0.6705802	No	
row_43	MAP3K14	11330	-1.0877685546875	-0.66919076	No	
row_44	ATG7	11340	-1.0901975631713867	-0.66625994	No	
row_45	IFITM3	11455	-1.143408179283142	-0.6704741	No	
row_46	PHB	11755	-1.2932764291763306	-0.6870938	No	
row_47	TTC4	11794	-1.3070273399353027	-0.68547666	No	
row_48	PYCARD	11982	-1.3958039283752441	-0.6939552	No	
row_49	C19orf66	12123	-1.469565749168396	-0.69891703	No	
row_50	TRIM5	12306	-1.579660415649414	-0.70644706	No	
row_51	RNF135	12546	-1.7457997798919678	-0.71740776	No	
row_52	IFNAR2	12776	-1.9146240949630737	-0.72712046	No	
row_53	APOBEC3A	12788	-1.9286316633224487	-0.7215926	No	
row_54	SLFN13	13091	-2.233238458633423	-0.73535365	No	
row_55	BST2	13341	-2.571676731109619	-0.7443159	No	
row_56	IFITM1	13492	-2.820958375930786	-0.74556416	Yes	
row_57	RELA	13553	-2.9202077388763428	-0.7402155	Yes	
row_58	TLR3	13622	-3.048959255218506	-0.7350041	Yes	
row_59	TLR7	13656	-3.134176731109619	-0.72707516	Yes	
row_60	EXOSC5	13661	-3.144998073577881	-0.71708953	Yes	
row_61	RNASE1	13679	-3.1983163356781006	-0.707836	Yes	
row_62	CD40	13707	-3.249821424484253	-0.69911134	Yes	
row_63	IFI6	13756	-3.365722417831421	-0.6914722	Yes	
row_64	IRF2	13839	-3.619349479675293	-0.6853751	Yes	
row_65	IFIT5	13842	-3.62695574760437	-0.6736771	Yes	
row_66	PQBP1	13867	-3.6904478073120117	-0.6633052	Yes	
row_67	RSAD2	13897	-3.8301937580108643	-0.65282583	Yes	
row_68	PTPRC	13916	-3.900644540786743	-0.6413498	Yes	
row_69	MOV10	13940	-4.006673336029053	-0.6298762	Yes	
row_70	APOBEC3F	13943	-4.02140998840332	-0.6168908	Yes	
row_71	RNASE6	13946	-4.031791687011719	-0.6038715	Yes	
row_72	MX2	13948	-4.04782772064209	-0.5907302	Yes	
row_73	MLKL	14011	-4.250397205352783	-0.5811795	Yes	
row_74	LILRB1	14018	-4.3024001121521	-0.5675558	Yes	
row_75	OAS3	14066	-4.564539909362793	-0.5559343	Yes	
row_76	PMAIP1	14102	-4.77082633972168	-0.5428031	Yes	
row_77	DDX58	14146	-5.0535993576049805	-0.52930665	Yes	
row_78	OAS2	14159	-5.127659797668457	-0.51340777	Yes	
row_79	IFI16	14173	-5.2749738693237305	-0.49709776	Yes	
row_80	RIPK3	14174	-5.291275501251221	-0.47982845	Yes	
row_81	MX1	14210	-5.50767183303833	-0.4642924	Yes	
row_82	OAS1	14227	-5.786743640899658	-0.44652122	Yes	
row_83	SAMHD1	14230	-5.838582992553711	-0.42760506	Yes	
row_84	ISG15	14244	-5.981853008270264	-0.408988	Yes	
row_85	IFI44L	14246	-6.013641357421875	-0.38943076	Yes	
row_86	APOBEC3D	14256	-6.107090950012207	-0.37012616	Yes	
row_87	IFIT1	14258	-6.113769054412842	-0.35024214	Yes	
row_88	OASL	14264	-6.223641395568848	-0.33027834	Yes	
row_89	IRF7	14272	-6.276377201080322	-0.31028184	Yes	
row_90	IFIT2	14283	-6.543254375457764	-0.2896234	Yes	
row_91	PRF1	14294	-6.653436183929443	-0.26860538	Yes	
row_92	RTP4	14309	-6.884121417999268	-0.24711324	Yes	
row_93	STAT1	14316	-6.964089870452881	-0.22480251	Yes	
row_94	PLSCR1	14330	-7.261987686157227	-0.20200743	Yes	
row_95	IFIT3	14333	-7.34147834777832	-0.17818621	Yes	
row_96	APOBEC3G	14336	-7.446138381958008	-0.1540234	Yes	
row_97	ZBP1	14361	-8.124526023864746	-0.12917992	Yes	
row_98	NLRC5	14369	-8.286686897277832	-0.1026223	Yes	
row_99	ISG20	14391	-9.17187786102295	-0.07415146	Yes	
row_100	IFIH1	14395	-9.286872863769531	-0.04405068	Yes	
row_101	IRF1	14443	-14.607537269592285	3.484874E-4	Yes	
