NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_78	RPS19	11790	-1.3059988021850586	-0.65216583	No	
row_79	FCGR2B	11942	-1.3730506896972656	-0.6607924	No	
row_80	IL7	12064	-1.4394242763519287	-0.6672217	No	
row_81	IL1B	12100	-1.4587383270263672	-0.6675961	No	
row_82	CD47	12168	-1.501860499382019	-0.67015177	No	
row_83	EIF5A	12272	-1.5627961158752441	-0.6751438	No	
row_84	HDAC9	12529	-1.7297043800354004	-0.6906212	No	
row_85	TNF	12535	-1.7361013889312744	-0.6884977	No	
row_86	RIPK2	12679	-1.8447362184524536	-0.69589144	No	
row_87	AARS	12704	-1.8579678535461426	-0.69492596	No	
row_88	CSK	12726	-1.8759281635284424	-0.69372463	No	
row_89	FGR	12774	-1.9124417304992676	-0.6942935	No	
row_90	IFNAR2	12776	-1.9146240949630737	-0.69163525	No	
row_91	IFNGR2	12811	-1.951886773109436	-0.6912368	No	
row_92	CCND3	12979	-2.103789806365967	-0.6999434	No	
row_93	CAPG	13195	-2.3582520484924316	-0.7116516	No	
row_94	HLA-G	13225	-2.3968968391418457	-0.7102686	No	
row_95	NME1	13356	-2.5845673084259033	-0.71569693	No	
row_96	CD79A	13578	-2.963609218597412	-0.72696304	Yes	
row_97	CCR1	13609	-3.0198190212249756	-0.72476244	Yes	
row_98	TLR3	13622	-3.048959255218506	-0.72125876	Yes	
row_99	IL12A	13638	-3.0925939083099365	-0.7179032	Yes	
row_100	TLR2	13682	-3.216707944869995	-0.71633315	Yes	
row_101	CD40	13707	-3.249821424484253	-0.7133843	Yes	
row_102	IKBKB	13711	-3.260453462600708	-0.70894843	Yes	
row_103	NCF4	13791	-3.46160626411438	-0.7095526	Yes	
row_104	SRGN	13796	-3.4795613288879395	-0.7048746	Yes	
row_105	HLA-DQA1	13817	-3.5312001705169678	-0.7012444	Yes	
row_106	IRF8	13854	-3.654893159866333	-0.6985594	Yes	
row_107	SOCS1	13861	-3.672055244445801	-0.6937473	Yes	
row_108	CDKN2A	13873	-3.7280256748199463	-0.6892058	Yes	
row_109	PTPRC	13916	-3.900644540786743	-0.68659115	Yes	
row_110	IGSF6	13959	-4.06408166885376	-0.68374354	Yes	
row_111	IL15	13972	-4.113893032073975	-0.6787223	Yes	
row_112	LYN	13975	-4.1214470863342285	-0.6729895	Yes	
row_113	LY75	13977	-4.123042583465576	-0.6671843	Yes	
row_114	LY86	13979	-4.128407001495361	-0.66137147	Yes	
row_115	CD80	13980	-4.131211757659912	-0.65548456	Yes	
row_116	GZMB	13981	-4.136630535125732	-0.6495899	Yes	
row_117	ITK	13998	-4.212704658508301	-0.6447082	Yes	
row_118	HCLS1	14021	-4.32040548324585	-0.6400936	Yes	
row_119	CCL4	14041	-4.398862361907959	-0.635157	Yes	
row_120	FYB	14054	-4.487760066986084	-0.629603	Yes	
row_121	LCK	14059	-4.528424263000488	-0.62343043	Yes	
row_122	CCR2	14067	-4.566891670227051	-0.6174133	Yes	
row_123	KLRD1	14078	-4.601332664489746	-0.6115573	Yes	
row_124	CD4	14092	-4.7084245681762695	-0.60575897	Yes	
row_125	CXCL13	14125	-4.905460357666016	-0.6010116	Yes	
row_126	IRF4	14141	-5.016050815582275	-0.59491503	Yes	
row_127	CD3G	14147	-5.054995536804199	-0.58806217	Yes	
row_128	WARS	14155	-5.104485988616943	-0.581279	Yes	
row_129	CD3E	14156	-5.120388031005859	-0.5739825	Yes	
row_130	CD8B	14162	-5.16121768951416	-0.5669783	Yes	
row_131	CD96	14168	-5.261730670928955	-0.5598308	Yes	
row_132	CD1D	14170	-5.267289161682129	-0.5523951	Yes	
row_133	NCK1	14172	-5.270113468170166	-0.5449553	Yes	
row_134	PTPN6	14178	-5.301661968231201	-0.53775096	Yes	
row_135	SPI1	14181	-5.310492038726807	-0.53032374	Yes	
row_136	GBP2	14185	-5.3517231941223145	-0.5229079	Yes	
row_137	WAS	14199	-5.434383392333984	-0.5160751	Yes	
row_138	LTB	14201	-5.436366081237793	-0.5083984	Yes	
row_139	CD3D	14203	-5.447396278381348	-0.5007061	Yes	
row_140	JAK2	14213	-5.556006908416748	-0.49341962	Yes	
row_141	STAT4	14216	-5.597293853759766	-0.48558372	Yes	
row_142	CD8A	14255	-6.0973358154296875	-0.4795584	Yes	
row_143	ZAP70	14259	-6.137278079986572	-0.47102314	Yes	
row_144	IRF7	14272	-6.276377201080322	-0.46292043	Yes	
row_145	TRAT1	14277	-6.374518394470215	-0.45411718	Yes	
row_146	C2	14290	-6.6145172119140625	-0.44553262	Yes	
row_147	PRF1	14294	-6.653436183929443	-0.43626183	Yes	
row_148	GZMA	14300	-6.737358570098877	-0.4270116	Yes	
row_149	GPR65	14302	-6.759718894958496	-0.41744918	Yes	
row_150	ITGAL	14313	-6.949531078338623	-0.40824708	Yes	
row_151	CD86	14315	-6.961292266845703	-0.39839742	Yes	
row_152	STAT1	14316	-6.964089870452881	-0.3884737	Yes	
row_153	CD2	14319	-6.978396415710449	-0.37866974	Yes	
row_154	CD7	14331	-7.280892848968506	-0.36906552	Yes	
row_155	IL2RB	14340	-7.522202014923096	-0.3589072	Yes	
row_156	CSF1	14343	-7.569319725036621	-0.34826118	Yes	
row_157	CXCL9	14350	-7.807791233062744	-0.3375557	Yes	
row_158	HLA-DOA	14352	-7.834148406982422	-0.32646224	Yes	
row_159	CD247	14353	-7.844257354736328	-0.31528428	Yes	
row_160	CXCR3	14358	-7.994145393371582	-0.30417308	Yes	
row_161	TAPBP	14360	-8.099675178527832	-0.29270124	Yes	
row_162	CCR5	14375	-8.421749114990234	-0.2816816	Yes	
row_163	HLA-DMB	14377	-8.448480606079102	-0.26971272	Yes	
row_164	LCP2	14379	-8.550251007080078	-0.2575988	Yes	
row_165	IL2RG	14389	-9.103879928588867	-0.24525668	Yes	
row_166	SIT1	14390	-9.149834632873535	-0.2322183	Yes	
row_167	B2M	14392	-9.231995582580566	-0.21913292	Yes	
row_168	CTSS	14402	-9.794575691223145	-0.20580655	Yes	
row_169	PSMB10	14405	-10.057558059692383	-0.19161485	Yes	
row_170	CCL5	14406	-10.126477241516113	-0.17718476	Yes	
row_171	HLA-DOB	14414	-10.751447677612305	-0.1623547	Yes	
row_172	HLA-E	14416	-10.86180305480957	-0.14694686	Yes	
row_173	CD74	14418	-11.080154418945312	-0.13122788	Yes	
row_174	HLA-DRA	14422	-11.386918067932129	-0.11521195	Yes	
row_175	IL12RB1	14424	-11.8718900680542	-0.098364756	Yes	
row_176	HLA-A	14426	-11.94275951385498	-0.08141657	Yes	
row_177	FASLG	14429	-12.210840225219727	-0.064156465	Yes	
row_178	HLA-DMA	14434	-12.909936904907227	-0.046040334	Yes	
row_179	TAP2	14440	-13.91512680053711	-0.026561903	Yes	
row_180	TAP1	14447	-18.984647750854492	7.0436145E-5	Yes	
