NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_107	HLA-DPB1	14413	-10.686492919921875	-0.27508911	Yes	
row_108	HLA-E	14416	-10.86180305480957	-0.25399947	Yes	
row_109	LGALS9	14417	-11.080127716064453	-0.23234358	Yes	
row_110	HLA-DRA	14422	-11.386918067932129	-0.21036719	Yes	
row_111	IL12RB1	14424	-11.8718900680542	-0.18723358	Yes	
row_112	HLA-A	14426	-11.94275951385498	-0.16396147	Yes	
row_113	IFI30	14428	-12.170169830322266	-0.14024489	Yes	
row_114	HLA-B	14436	-13.214120864868164	-0.11490662	Yes	
row_115	HLA-DPA1	14437	-13.417485237121582	-0.08868239	Yes	
row_116	IRF1	14443	-14.607537269592285	-0.060481146	Yes	
row_117	HLA-F	14445	-15.441123962402344	-0.03037154	Yes	
row_118	GBP4	14446	-15.610898971557617	1.3967414E-4	Yes	
