NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_89	NR1D2	5035	0.2412278801202774	0.6096431	No	
row_90	NOTCH2	5053	0.2378864884376526	0.60895544	No	
row_91	PHF3	5148	0.22117803990840912	0.6028514	No	
row_92	GCNT1	5288	0.19336222112178802	0.593544	No	
row_93	MAPK14	5320	0.1876758337020874	0.5917723	No	
row_94	DDAH1	5349	0.18298962712287903	0.5902004	No	
row_95	ATP2B4	5427	0.16930194199085236	0.5851753	No	
row_96	PAPD7	5848	0.09811235219240189	0.55602956	No	
row_97	DYRK1A	6062	0.06317062675952911	0.5412767	No	
row_98	MGMT	6105	0.05882010608911514	0.5384652	No	
row_99	AGGF1	6149	0.0511690191924572	0.5355677	No	
row_100	ATRX	6170	0.04850459471344948	0.534272	No	
row_101	CACNA1A	6224	0.040097035467624664	0.5306524	No	
row_102	FAM179B	6515	0.005483733490109444	0.510397	No	
row_103	WDR37	6555	-0.0016905091470107436	0.507675	No	
row_104	MAP2K5	6609	-0.0068490938283503056	0.5039854	No	
row_105	SLC22A18	6632	-0.01028901431709528	0.5024696	No	
row_106	NIPBL	6682	-0.015560324303805828	0.4990779	No	
row_107	SIPA1L1	6790	-0.03031565248966217	0.49166384	No	
row_108	MRPS31	6847	-0.03569373860955238	0.4878253	No	
row_109	DBP	7230	-0.08802423626184464	0.461314	No	
row_110	SPOP	7262	-0.09258623421192169	0.45934227	No	
row_111	PRKCE	7472	-0.1237996444106102	0.4449965	No	
row_112	LDLR	7515	-0.13148163259029388	0.44233787	No	
row_113	KCNMA1	7715	-0.16745734214782715	0.4287828	No	
row_114	YTHDC1	7856	-0.18947099149227142	0.4193973	No	
row_115	PEX14	8161	-0.24115411937236786	0.3986592	No	
row_116	INPP4B	8169	-0.2422526627779007	0.39867958	No	
row_117	CDC42BPA	8277	-0.2605293095111847	0.3917498	No	
row_118	RASA2	8565	-0.3098650872707367	0.37234432	No	
row_119	MT1E	8689	-0.3335892856121063	0.36445004	No	
row_120	MIOS	8913	-0.3797219693660736	0.34966418	No	
row_121	NR3C1	9042	-0.40337371826171875	0.34156728	No	
row_122	ATP2C1	9093	-0.4164651036262512	0.33894902	No	
row_123	TGFBR3	9098	-0.41725584864616394	0.3395472	No	
row_124	CDK13	9345	-0.4758565425872803	0.32335618	No	
row_125	ANXA4	9679	-0.5612573623657227	0.30126473	No	
row_126	BCKDHB	9680	-0.5612662434577942	0.30244535	No	
row_127	PIK3CD	9872	-0.6093197464942932	0.29037884	No	
row_128	ERBB2	9999	-0.6510044932365417	0.2829426	No	
row_129	ADD3	10298	-0.7354388236999512	0.26366356	No	
row_130	MYC	10489	-0.7932429313659668	0.25205383	No	
row_131	SRI	10495	-0.7949865460395813	0.25337666	No	
row_132	NFIB	10552	-0.8127521872520447	0.2511727	No	
row_133	INSIG1	10688	-0.8560853600502014	0.24353886	No	
row_134	PIK3R3	11396	-1.118149757385254	0.19648145	No	
row_135	ATP5S	11563	-1.1991788148880005	0.18740286	No	
row_136	SFMBT1	11655	-1.2471778392791748	0.18366669	No	
row_137	ICA1	11788	-1.3052587509155273	0.17718738	No	
row_138	CDKN1B	12116	-1.4659792184829712	0.15741836	No	
row_139	NFKB1	13372	-2.6080853939056396	0.07519749	No	
